# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	17-Nov-2015
# 
# Hydrophone description
HYD_MFG	ONDA
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1765
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
14.900	 -265.60	  5.248E-008	4.131E-005	      8.954
14.950	 -265.61	  5.245E-008	4.126E-005	      8.951
15.000	 -265.57	  5.264E-008	4.157E-005	      8.948
15.050	 -265.53	  5.291E-008	4.200E-005	      8.946
15.100	 -265.54	  5.284E-008	4.188E-005	      8.943
15.150	 -265.52	  5.296E-008	4.208E-005	      8.940
15.200	 -265.45	  5.338E-008	4.275E-005	      8.938
15.250	 -265.49	  5.314E-008	4.236E-005	      8.935
15.300	 -265.39	  5.375E-008	4.334E-005	      8.933
15.350	 -265.30	  5.431E-008	4.424E-005	      8.930
15.400	 -265.33	  5.412E-008	4.393E-005	      8.927
15.450	 -265.32	  5.422E-008	4.410E-005	      8.925
15.500	 -265.32	  5.421E-008	4.408E-005	      8.922
15.550	 -265.18	  5.506E-008	4.547E-005	      8.920
15.600	 -265.20	  5.498E-008	4.535E-005	      8.917
15.650	 -265.10	  5.561E-008	4.639E-005	      8.914
15.700	 -264.99	  5.629E-008	4.753E-005	      8.912
15.750	 -264.98	  5.636E-008	4.765E-005	      8.909
